일자 ,재난유형,대상지역,송출내용,전송시간
2020-09-19,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]에메랄드스파24시남탕,9/13 7:37-8:16,9/14 6:29-7:01,9/15 6:45-7:12,9/16 6:21-7시방문자는 보건소방문상담바랍니다",2020-09-19 10:25
2020-09-19,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  1.외출시 마스크 착용 필수  2.필수적 사회경제 활동 외 모든 활동 자제,2020-09-19 11:04
2020-09-19,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  3.각종모임 및 행사참석 자제(10인 이상)  4.다중이용시설 방문 자제,2020-09-19 11:04
2020-09-19,감염병 발생,부산진구,"[부산진구청] 코로나19, 어르신들께 더욱 위험합니다. 방역수칙(다중이용시설 방문자제, 마스크 꼭 착용 등)을 준수 바랍니다.",2020-09-19 13:01
2020-09-19,감염병 발생,북구,[북구청] 코로나19 확진자 추가2명(362번 확진자 접촉자)발생. 동선은 역학조사 후 공개 예정입니다. 추석명절에도 생활속 거리두기를 준수합시다.,2020-09-19 14:01
2020-09-19,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]추석연휴(9.30.~10.4.) 영락, 추모공원은 전면폐쇄, 사전예약제, 온라인 성묘서비스를 이용바랍니다. ※ 영락,추모공원 홈페이지 참조",2020-09-19 16:01
2020-09-19,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  1.외출시 마스크 착용 필수  2.필수적 사회경제 활동 외 모든 활동 자제,2020-09-19 16:01
2020-09-19,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  3.각종모임 및 행사참석 자제(10인 이상)  4.다중이용시설 방문 자제,2020-09-19 16:02
2020-09-20,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  1.외출시 마스크 착용 필수  2.필수적 사회경제 활동 외 모든 활동 자제,2020-09-20 11:00
2020-09-20,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  3.각종모임 및 행사참석 자제(10인 이상)  4.다중이용시설 방문 자제,2020-09-20 11:00
2020-09-20,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 부민동대폿집(서구 구덕로 201) 9.16.(수) 19:07~22:08 방문자는 인근 보건소에 방문상담바랍니다.,2020-09-20 11:59
2020-09-20,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 니도비어(서구 구덕로 296번길 14) 9.16.(수) 22:30 ~ 9.17.(목) 03:30 방문자는 인근 보건소에 방문상담바랍니다.,2020-09-20 11:59
2020-09-20,감염병 발생,동래구,[동래구청]동래구확진자 1명 발생(부산-371). 동래구 주민들께서는 개인 마스크 착용 등 방역수칙 준수 바랍니다.,2020-09-20 13:42
2020-09-20,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  1.외출시 마스크 착용 필수  2.필수적 사회경제 활동 외 모든 활동 자제,2020-09-20 16:01
2020-09-20,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  3.각종모임 및 행사참석 자제(10인 이상)  4.다중이용시설 방문 자제,2020-09-20 16:01
2020-09-20,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]추석연휴(9.30.~10.4.) 영락, 추모공원은 전면폐쇄, 사전예약제, 온라인 성묘서비스를 이용바랍니다. ※ 영락,추모공원 홈페이지 참조",2020-09-20 16:15
2020-09-20,감염병 발생,중구,"[중구청] 중구 확진자 1명 추가발생(부산-376, 중구-4), 현재 동선 파악중. 역학조사 후 특이동선 있을 시 공개예정입니다.",2020-09-20 17:46
2020-09-21,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  1.외출시 마스크 착용 필수  2.필수적 사회경제 활동 외 모든 활동 자제,2020-09-21 11:00
2020-09-21,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  3.각종모임 및 행사참석 자제(10인 이상)  4.다중이용시설 방문 자제,2020-09-21 11:00
2020-09-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 동아대학교 부민캠퍼스 국제관 교직원식당(서구 구덕로 225) 9.14.(월)12:04-12:32 방문자는 인근보건소에 방문상담바랍니다.,2020-09-21 13:38
2020-09-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 동아대학교 부민캠퍼스 국제관 교직원식당(서구 구덕로 225) 9.15(화)12:58-13:32 방문자는 인근보건소에 방문상담바랍니다.,2020-09-21 13:41
2020-09-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 동아대학교 부민캠퍼스 국제관 교직원식당(서구 구덕로 225) 9.16(수) 12:55-13:14 방문자는 인근보건소에 방문상담바랍니다.,2020-09-21 13:42
2020-09-21,감염병 발생,동래구,[동래구청]동래구확진자 1명 발생(부산-384). 동래구 주민들께서는 개인 마스크 착용 등 방역수칙 준수 바랍니다.,2020-09-21 14:02
2020-09-21,감염병 발생,연제구,"[연제구청] 연제구 코로나 19 확진자 1명 추가 발생, 동선은 역학조사 중입니다. 사회적 거리두기, 마스크 착용 등 철저한 방역수칙 준수 바랍니다.[연제구청]",2020-09-21 15:21
2020-09-21,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  1.외출시 마스크 착용 필수  2.필수적 사회경제 활동 외 모든 활동 자제,2020-09-21 16:02
2020-09-21,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  3.각종모임 및 행사참석 자제(10인 이상)  4.다중이용시설 방문 자제,2020-09-21 16:02
2020-09-21,감염병 발생,북구,[북구청] 코로나19 확진자 추가1명(362번 확진자 접촉자)발생. 동선은 역학조사 후 공개 예정입니다. 추석명절에도 생활속 거리두기를 준수합시다.,2020-09-21 16:18
2020-09-21,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]추석연휴(9.30.~10.4.) 영락, 추모공원은 전면폐쇄/ 온라인 사전예약제(실외시설 제외)를 이용바랍니다. ※ 영락,추모공원 홈페이지 참조",2020-09-21 16:37
2020-09-21,감염병 발생,서구,[서구청]최근 서구 관내 코로나19 확진자가 증가하고 있습니다. 주민들께서는 나와 가족의 안전을 위해 개인위생과 방역수칙을 준수하여 주시기 바랍니다.,2020-09-21 19:18
2020-09-22,감염병 발생,연제구,"[연제구청] 연제구 코로나 19 확진자 1명 추가 발생, 동선은 역학조사 중입니다. 사회적 거리두기, 마스크 착용 등 철저한 방역수칙 준수 바랍니다.",2020-09-22 9:48
2020-09-22,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  1.외출시 마스크 착용 필수  2.필수적 사회경제 활동 외 모든 활동 자제,2020-09-22 11:00
2020-09-22,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  3.각종모임 및 행사참석 자제(10인 이상)  4.다중이용시설 방문 자제,2020-09-22 11:00
2020-09-22,감염병 발생,사상구,"[사상구청] 해외입국 자가격리자 중 코로나19 확진자 발생. 부산의료원 이송완료, 접촉자 및 공개동선 없음을 알려드립니다.",2020-09-22 11:18
2020-09-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 안전한 예방접종을 위하여 인플루엔자 국가예방접종(무료대상자:어린이,임신부,어르신)을 일시 중단합니다. 재개 일은 추후 안내하도록 하겠습니다.",2020-09-22 13:34
2020-09-22,감염병 발생,금정구,"[금정구청]코로나19확진자2명발생(부산-390,392), 동선은 역학조사후 공개예정이며,마스크착용 등 철저한 생활방역수칙 준수바랍니다.",2020-09-22 14:21
2020-09-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 칼국수·수제등심돈까스(서구 부용로 32번길 29) 9.17.(목)14:40~15:14 방문자는 보건소 방문 상담 바랍니다.,2020-09-22 15:40
2020-09-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 칼국수·수제등심돈까스(서구 부용로 32번길 29) 9.18.(금)15:15~15:49 방문자는 보건소 방문 상담 바랍니다.,2020-09-22 15:44
2020-09-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]추석연휴(9.30.~10.4.) 영락, 추모공원은 전면폐쇄/ 온라인 사전예약제(실외시설 제외)를 이용바랍니다. ※ 영락,추모공원 홈페이지 참조",2020-09-22 15:56
2020-09-22,감염병 발생,북구,[북구청] 코로나19 확진자 추가1명(383번 확진자 접촉자)발생. 동선은 역학조사 후 공개 예정입니다. 추석명절에도 생활속 거리두기를 준수합시다.,2020-09-22 16:10
2020-09-22,감염병 발생,동래구,[동래구청]동래구확진자 1명 발생(부산-391). 동래구 주민들께서는 개인 마스크 착용 등 방역수칙 준수 바랍니다.,2020-09-22 16:24
2020-09-23,감염병 발생,수영구,"[수영구청] 수영구 코로나19 확진자 1명 발생, 동선은 역학조사 중입니다. 사회적 거리두기, 마스크착용 등 철저한 방역수칙 준수바랍니다.",2020-09-23 11:37
2020-09-23,감염병 발생,금정구,"[금정구청]코로나19확진자1명발생(부산-394), 동선은 역학조사후 공개예정이며,마스크착용 등 철저한 생활방역수칙 준수바랍니다.",2020-09-23 13:12
2020-09-23,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  1.외출시 마스크 착용 필수  2.필수적 사회경제 활동 외 모든 활동 자제,2020-09-23 14:00
2020-09-23,감염병 발생,기장군,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내]  3.각종모임 및 행사참석 자제(10인 이상)  4.다중이용시설 방문 자제,2020-09-23 14:00
2020-09-23,감염병 발생,해운대구,"[해운대구청] 코로나19 예방을 위해 추석연휴 따뜻한 거리두기를 실천해주세요. 고향방문 및 초대자제, 전화로 안부묻기, 벌초대행서비스 이용 등 동참 부탁드립니다.",2020-09-23 15:23
2020-09-23,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]추석연휴(9.30.~10.4.) 영락, 추모공원은 전면폐쇄/ 온라인 사전예약제(실외시설 제외)를 이용바랍니다. ※ 영락,추모공원 홈페이지 참조",2020-09-23 16:17
2020-09-23,감염병 발생,서구,[서구청] 동아대 부민캠퍼스 주변 상가 등에는 방역소독을 완료하였습니다. 주민들께서는 나와 가족의 안전을 위해 개인위생과 방역수칙을 준수하여 주시기 바랍니다.,2020-09-23 16:26
2020-09-23,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 김삿갓돼지국밥(서구 구덕로 193번길 34) 9.14.(월) 12:07~12:36 방문자는 인근 보건소에 방문상담바랍니다.,2020-09-23 16:37
2020-09-23,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 제일돼지국밥(서구 구덕로 193번길 12-15) 9.15.(화) 12:00~12:36 방문자는 인근 보건소에 방문상담바랍니다.,2020-09-23 16:37
2020-09-23,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 탑보이스(TOP VOICE)동전노래연습장(중구 중구로 15) 9.18.(금) 20:35~23:34 22번방 이용자는 인근 보건소 방문상담바랍니다.,2020-09-23 16:38
2020-09-24,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 코로나19 확산방지를 위해 다중이용시설 이용 시 마스크 착용, 전자출입명부(QR코드) 사용 등 방역수칙 준수 바랍니다.",2020-09-24 10:29
2020-09-24,감염병 발생,사하구,[사하구청]죽로돼지국밥(사하구 하신번영로151번길 24) 9.21.(월) 12:08~12:52 방문자는 인근보건소에 방문상담 바랍니다.(금일소독완료),2020-09-24 10:59
2020-09-24,감염병 발생,부산진구,"[부산진구청]초원곰탕서면점(부산진구중앙대로743번길24,1층 부전동)9.11.(금)14:30~16:00방문자 주소지보건소 방문상담바랍니다",2020-09-24 13:33
